,datum,mesec,max alt,vzhod az,vzhod,zahod az,zahod,dt
94,2023-04-05T23:59:00,4,49.498631233194445,80.39859118979444,4.5,280.18815493118336,17.55,13.05
95,2023-04-06T23:59:00,4,49.87744393588889,79.82886360158888,4.466666666666667,280.6799600446889,17.566666666666666,13.1
96,2023-04-07T23:59:00,4,50.25432450684445,79.259990871225,4.433333333333334,281.3520090904195,17.6,13.166666666666666
97,2023-04-08T23:59:00,4,50.62918500622778,78.69197554505556,4.4,281.83939689970555,17.616666666666667,13.216666666666667
98,2023-04-09T23:59:00,4,51.002098421338886,78.12482019989721,4.366666666666666,282.3243827427833,17.633333333333333,13.266666666666667
99,2023-04-10T23:59:00,4,51.372995199694444,77.55852858410277,4.333333333333333,282.9892970485111,17.666666666666668,13.333333333333334
100,2023-04-11T23:59:00,4,51.74161793101667,76.9931067651,4.3,283.4690760196861,17.683333333333334,13.383333333333333
101,2023-04-12T23:59:00,4,52.10787848908889,76.42856411176112,4.266666666666667,283.94606675645,17.7,13.433333333333334
102,2023-04-13T23:59:00,4,52.47192765053889,75.8649139930861,4.233333333333333,284.60267775265004,17.733333333333334,13.5
103,2023-04-14T23:59:00,4,52.83350260666111,75.48427641125555,4.216666666666667,285.07369955036944,17.75,13.533333333333333
104,2023-04-15T23:59:00,4,53.19243591089444,74.92251662566389,4.183333333333334,285.54156713260005,17.766666666666666,13.583333333333334
105,2023-04-16T23:59:00,4,53.548632430769445,74.36171862896944,4.15,286.18876819309725,17.8,13.65
106,2023-04-17T23:59:00,4,53.90221552803611,73.80191285230833,4.116666666666666,286.64996461994167,17.816666666666666,13.7
107,2023-04-18T23:59:00,4,54.252942708197224,73.24313287581111,4.083333333333333,287.10767950536945,17.833333333333332,13.75
108,2023-04-19T23:59:00,4,54.60064439843611,72.86762944336667,4.066666666666666,287.7444776939417,17.866666666666667,13.8
109,2023-04-20T23:59:00,4,54.94522625639166,72.31106999715,4.033333333333333,288.1949012232167,17.883333333333333,13.85
110,2023-04-21T23:59:00,4,55.286654251125,71.75565176451389,4.0,288.6415509140917,17.9,13.9
111,2023-04-22T23:59:00,4,55.62497490146944,71.20141254914722,3.966666666666667,289.2670570183972,17.933333333333334,13.966666666666667
112,2023-04-23T23:59:00,4,55.95988821274167,70.64838878558889,3.9333333333333336,289.70584201767775,17.95,14.016666666666667
113,2023-04-24T23:59:00,4,56.29130114196944,70.27899411826111,3.9166666666666665,290.32339402878057,17.983333333333334,14.066666666666666
114,2023-04-25T23:59:00,4,56.61912192693055,69.72857898584166,3.8833333333333333,290.75394217100836,18.0,14.116666666666667
115,2023-04-26T23:59:00,4,56.94326035624999,69.17947967387501,3.85,291.1802559352972,18.016666666666666,14.166666666666666
116,2023-04-27T23:59:00,4,57.26381201713333,68.81416523171944,3.8333333333333335,291.7851281283417,18.05,14.216666666666667
117,2023-04-28T23:59:00,4,57.580532433252785,68.26786487503888,3.8,292.20267147370555,18.066666666666666,14.266666666666667
118,2023-04-29T23:59:00,4,57.893301704641665,67.72295953906945,3.7666666666666666,292.6157246764667,18.083333333333332,14.316666666666666
119,2023-04-30T23:59:00,4,58.20203594372778,67.36200345536389,3.75,293.2071470608472,18.116666666666667,14.366666666666667
120,2023-05-01T23:59:00,5,58.506653064455556,66.8200500328861,3.716666666666667,293.61093649154725,18.133333333333333,14.416666666666666
121,2023-05-02T23:59:00,5,58.80707293966388,66.46210061493889,3.7,294.0100012853389,18.15,14.45
122,2023-05-03T23:59:00,5,59.10321756350278,65.92318337630834,3.6666666666666665,294.58727069652775,18.183333333333334,14.516666666666667
123,2023-05-04T23:59:00,5,59.39506447041666,65.56832980674444,3.65,294.97662338187774,18.2,14.55
124,2023-05-05T23:59:00,5,59.68256653680833,65.0325137688639,3.6166666666666667,295.3610392095,18.216666666666665,14.6
125,2023-05-06T23:59:00,5,59.96555970269167,64.68082846150834,3.6,295.9235228781611,18.25,14.65
126,2023-05-07T23:59:00,5,60.24397138241389,64.14816186648612,3.5666666666666664,296.29782324359724,18.266666666666666,14.7
127,2023-05-08T23:59:00,5,60.51772815498333,63.79970858858055,3.55,296.66699543056393,18.283333333333335,14.733333333333333
128,2023-05-09T23:59:00,5,60.78675467682222,63.27023731248333,3.5166666666666666,297.0309802697833,18.3,14.783333333333333
129,2023-05-10T23:59:00,5,61.05097306763611,62.9250906077,3.5,297.57282396420834,18.333333333333332,14.833333333333334
